,Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,Sergio Perez,0.0006948212,0.003050814,0.010321033,0.026011785,0.039721876,0.06817192,0.08333198,0.08408925,0.083441526,0.09286561,0.0686794,0.06313498,0.057067603,0.048529252,0.0382396,0.040367626,0.03843554,0.030162098,0.032379888,0.0913033
1,Charles Leclerc,0.14399755,0.15669389,0.14102529,0.10399191,0.090644486,0.04584722,0.034092855,0.024853965,0.01781788,0.017384391,0.014419938,0.012388407,0.011942011,0.014893746,0.012130139,0.016092584,0.021188978,0.024993315,0.024334956,0.07126654
2,Carlos Sainz,0.04567115,0.09413042,0.12711713,0.1178246,0.112226106,0.06918966,0.05485853,0.042120274,0.035653196,0.033297323,0.02597218,0.02224572,0.022947486,0.023966439,0.019363478,0.025549166,0.028620113,0.026280379,0.028107757,0.04485879
3,Max Verstappen,0.020805307,0.036428425,0.05562733,0.07093076,0.079856604,0.070411615,0.06605818,0.055850435,0.04443587,0.047198005,0.037777595,0.03365084,0.030568333,0.033484437,0.026891915,0.03176568,0.037639793,0.039599612,0.039113495,0.14190586
4,Esteban Ocon,0.00044793988,0.0025050896,0.009655893,0.025530532,0.039541613,0.070147604,0.08620791,0.08772498,0.092888035,0.10046332,0.072512746,0.066320755,0.06220201,0.04944557,0.0388755,0.041427463,0.03704592,0.026246311,0.029363357,0.06144742
5,George Russell,0.018403556,0.051305607,0.08923031,0.10202923,0.10666931,0.08062765,0.069261394,0.056134094,0.051128585,0.04827915,0.036678836,0.031698167,0.03277709,0.031497523,0.025296943,0.032300927,0.033656135,0.027992684,0.030832848,0.04419996
6,Fernando Alonso,0.000862763,0.0034553015,0.011032091,0.026928144,0.040618476,0.067819946,0.0821772,0.082329534,0.079760194,0.08935538,0.066672854,0.06132298,0.054876525,0.0478741,0.03776619,0.039888088,0.038874727,0.031632658,0.03349775,0.10325507
7,Valtteri Bottas,0.0022123822,0.0097822035,0.027576543,0.05104015,0.066709496,0.08192927,0.08606172,0.079382405,0.08019539,0.08097026,0.05934463,0.05285018,0.05233955,0.04433559,0.035164364,0.040712874,0.038222946,0.02818599,0.03171084,0.05127314
8,Pierre Gasly,0.0007695995,0.003282984,0.010849724,0.026836444,0.040644962,0.06850867,0.083158456,0.08351354,0.082286075,0.09152101,0.0678581,0.06233513,0.05630991,0.048267987,0.038054332,0.040282365,0.038622763,0.03060485,0.032756556,0.093536444
9,Kevin Magnussen,0.0005323216,0.0029793682,0.011181802,0.028264554,0.04279495,0.072307296,0.08692212,0.087301865,0.09267606,0.098825544,0.07123863,0.064855486,0.06163982,0.048973892,0.038541418,0.04162701,0.037150342,0.026085403,0.029382093,0.056720097
10,Lando Norris,0.000500146,0.0022110504,0.007878681,0.021547185,0.034275554,0.06422978,0.08167481,0.084383614,0.083538726,0.09525318,0.07054874,0.065377004,0.057787865,0.04907325,0.038599707,0.039797414,0.037946016,0.030151881,0.032025088,0.103200346
11,Zhou Guanyu,0.0014780912,0.005375426,0.015389093,0.03350996,0.04791505,0.07123488,0.08221573,0.079856865,0.07575989,0.083343215,0.062633015,0.057168063,0.05182534,0.04641665,0.036723055,0.03974728,0.03956971,0.032933768,0.03479039,0.10211448
12,Lance Stroll,0.00010123021,0.0007005328,0.0035637945,0.012964445,0.023411267,0.05770931,0.08164916,0.090859324,0.10035187,0.11553464,0.082331635,0.07715472,0.06893525,0.051820368,0.04043618,0.04001531,0.034256868,0.023418965,0.026060596,0.06872448
13,Daniel Ricciardo,0.0019791932,0.007194861,0.019671855,0.039687086,0.05460997,0.0747525,0.08311436,0.078959845,0.075196885,0.08078627,0.060589954,0.054875877,0.050860897,0.04553624,0.036085203,0.039950863,0.039656922,0.0325344,0.034754463,0.08920229
14,Lewis Hamilton,0.2239649,0.17826396,0.13236599,0.088192225,0.07399812,0.0343604,0.02488942,0.017744144,0.011720722,0.01172153,0.0100227315,0.008632733,0.008025429,0.010918228,0.0089252675,0.011835286,0.016873669,0.022544794,0.020931842,0.08406861
15,Alexander Albon,0.0010346421,0.005312132,0.01756882,0.03821477,0.05383986,0.07783917,0.08750329,0.08429906,0.08804458,0.09099804,0.06593203,0.059323616,0.05784313,0.047036946,0.037151493,0.041603718,0.037770603,0.026814882,0.030351976,0.051517177
16,Nico Hulkenberg,5.2290026e-05,0.0003219591,0.0017569738,0.0077504213,0.01546814,0.047392566,0.07428405,0.08751597,0.09269601,0.11556092,0.083705544,0.08033506,0.06624341,0.05142349,0.039973307,0.036936898,0.032849755,0.024552884,0.025967784,0.11521261
17,Nicholas Latifi,0.0003906432,0.0054056747,0.005721942,0.009129319,0.02093354,0.021502761,0.024751153,0.039580755,0.043031827,0.05925347,0.060991403,0.064226955,0.0709334,0.08625256,0.076390825,0.098396786,0.08920383,0.064830355,0.06653871,0.09253406
