,season,round,driver,time,status,url,driver_points_cumulative,driver_points_percent_max
4092,1970,3,hulme,6965700.0,Finished,http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix,6.0,0.3333333333333333
4093,1970,3,hill,,+1 Lap,http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix,4.0,0.2222222222222222
4094,1970,3,rodriguez,,+2 Laps,http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix,0.0,0.0
4095,1970,3,peterson,,+2 Laps,http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix,0.0,
4096,1970,3,siffert,,Out of fuel,http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix,0.0,0.0
4097,1970,3,amon,,Suspension,http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix,0.0,0.0
4098,1970,3,courage,,Not classified,http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix,0.0,0.0
4099,1970,3,stewart,,Engine,http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix,13.0,0.7222222222222222
4100,1970,3,oliver,,Engine,http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix,0.0,0.0
4101,1970,3,beltoise,,Differential,http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix,3.0,0.16666666666666666
4102,1970,3,mclaren,,Suspension,http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix,6.0,0.3333333333333333
4103,1970,3,surtees,,Oil pressure,http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix,0.0,0.0
4104,1970,3,ickx,,Halfshaft,http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix,0.0,0.0
4105,1970,3,adamich,,Did not qualify,http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix,0.0,0.0
4106,1970,3,stommelen,,Did not qualify,http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix,0.0,0.0
4107,1970,3,eaton,,Did not qualify,http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix,0.0,0.0
4108,1970,3,miles,,Did not qualify,http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix,2.0,0.1111111111111111
4109,1970,3,gavin,,Did not qualify,http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix,2.0,0.1111111111111111
4110,1970,4,rodriguez,5890100.0,Finished,http://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix,1.0,0.037037037037037035
4111,1970,4,amon,5891200.0,Finished,http://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix,0.0,0.0
4112,1970,4,beltoise,5993800.0,Finished,http://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix,3.0,0.1111111111111111
4113,1970,4,giunti,6048600.0,Finished,http://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix,0.0,
4114,1970,4,stommelen,6101900.0,Finished,http://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix,0.0,0.0
4115,1970,4,pescarolo,,Electrical,http://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix,4.0,0.14814814814814814
4116,1970,4,siffert,,Fuel pressure,http://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix,0.0,0.0
4117,1970,4,ickx,,+2 Laps,http://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix,0.0,0.0
4118,1970,4,peterson,,Not classified,http://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix,0.0,0.0
4119,1970,4,jack_brabham,,Clutch,http://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix,15.0,0.5555555555555556
4120,1970,4,hill,,Engine,http://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix,6.0,0.2222222222222222
4121,1970,4,stewart,,Engine,http://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix,13.0,0.48148148148148145
4122,1970,4,miles,,Gearbox,http://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix,2.0,0.07407407407407407
4123,1970,4,rindt,,Engine,http://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix,9.0,0.3333333333333333
4124,1970,4,oliver,,Engine,http://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix,0.0,0.0
4125,1970,4,courage,,Oil pressure,http://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix,0.0,0.0
4126,1970,4,bell,,Gearbox,http://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix,0.0,
4127,1970,5,rindt,6643400.0,Finished,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,9.0,0.25
4128,1970,5,stewart,6673400.0,Finished,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,13.0,0.3611111111111111
4129,1970,5,ickx,,+1 Lap,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,0.0,0.0
4130,1970,5,regazzoni,,+1 Lap,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,0.0,
4131,1970,5,beltoise,,+1 Lap,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,7.0,0.19444444444444445
4132,1970,5,surtees,,+1 Lap,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,0.0,
4133,1970,5,miles,,+2 Laps,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,2.0,0.05555555555555555
4134,1970,5,pescarolo,,+2 Laps,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,5.0,0.1388888888888889
4135,1970,5,peterson,,+2 Laps,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,0.0,0.0
4136,1970,5,rodriguez,,+3 Laps,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,10.0,0.2777777777777778
4137,1970,5,jack_brabham,,+4 Laps,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,15.0,0.4166666666666667
4138,1970,5,hill,,Not classified,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,6.0,0.16666666666666666
4139,1970,5,cevert,,Engine,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,0.0,
4140,1970,5,eaton,,Oil leak,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,0.0,
4141,1970,5,oliver,,Engine,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,0.0,0.0
4142,1970,5,courage,,Accident,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,0.0,0.0
4143,1970,5,siffert,,Engine,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,0.0,0.0
4144,1970,5,gethin,,Accident,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,0.0,
4145,1970,5,gurney,,Engine,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,0.0,
4146,1970,5,amon,,Clutch,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,6.0,0.16666666666666666
4147,1970,5,adamich,,Did not qualify,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,0.0,
4148,1970,5,stommelen,,Did not qualify,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,2.0,0.05555555555555555
4149,1970,5,lovely,,Did not qualify,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,0.0,
4150,1970,5,moser,,Did not qualify,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,0.0,
4151,1970,6,rindt,6957000.0,Finished,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,18.0,0.4
4152,1970,6,amon,6964610.0,Finished,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,6.0,0.13333333333333333
4153,1970,6,jack_brabham,7001830.0,Finished,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,15.0,0.3333333333333333
4154,1970,6,hulme,7002660.0,Finished,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,9.0,
4155,1970,6,pescarolo,7036420.0,Finished,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,5.0,0.1111111111111111
4156,1970,6,gurney,7036650.0,Finished,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,0.0,0.0
4157,1970,6,stommelen,7097160.0,Finished,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,2.0,0.044444444444444446
4158,1970,6,miles,7124170.0,Finished,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,2.0,0.044444444444444446
4159,1970,6,stewart,7146610.0,Finished,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,19.0,0.4222222222222222
4160,1970,6,hill,,+1 Lap,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,6.0,0.13333333333333333
4161,1970,6,cevert,,+1 Lap,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,0.0,0.0
4162,1970,6,eaton,,+2 Laps,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,0.0,0.0
4163,1970,6,beltoise,,Out of fuel,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,9.0,0.2
4164,1970,6,giunti,,+3 Laps,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,3.0,
4165,1970,6,adamich,,Not classified,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,0.0,0.0
4166,1970,6,siffert,,Accident,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,0.0,0.0
4167,1970,6,peterson,,Differential,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,0.0,0.0
4168,1970,6,ickx,,Engine,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,4.0,0.08888888888888889
4169,1970,6,rodriguez,,Gearbox,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,10.0,0.2222222222222222
4170,1970,6,oliver,,Engine,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,0.0,0.0
4171,1970,6,moser,,Did not qualify,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,0.0,0.0
4172,1970,6,roig,,Did not qualify,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,0.0,
4173,1970,6,lovely,,Did not qualify,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,0.0,0.0
4174,1970,7,rindt,7022000.0,Finished,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,27.0,0.5
4175,1970,7,jack_brabham,7054900.0,Finished,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,19.0,0.35185185185185186
4176,1970,7,hulme,7076400.0,Finished,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,12.0,0.3333333333333333
4177,1970,7,regazzoni,7076800.0,Finished,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,3.0,
4178,1970,7,amon,,+1 Lap,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,12.0,0.2222222222222222
4179,1970,7,hill,,+1 Lap,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,6.0,0.1111111111111111
4180,1970,7,cevert,,+1 Lap,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,0.0,0.0
4181,1970,7,emerson_fittipaldi,,+2 Laps,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,0.0,
4182,1970,7,peterson,,+8 Laps,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,0.0,0.0
4183,1970,7,lovely,,Not classified,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,0.0,0.0
4184,1970,7,gurney,,Oil pressure,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,1.0,0.05555555555555555
4185,1970,7,rodriguez,,Accident,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,10.0,0.18518518518518517
4186,1970,7,oliver,,Engine,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,0.0,0.0
4187,1970,7,stewart,,Clutch,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,19.0,0.35185185185185186
4188,1970,7,surtees,,Oil pressure,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,1.0,
4189,1970,7,pescarolo,,Accident,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,7.0,0.12962962962962962
4190,1970,7,beltoise,,Wheel,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,9.0,0.16666666666666666
4191,1970,7,mario_andretti,,Suspension,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,4.0,
4192,1970,7,siffert,,Suspension,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,0.0,0.0
4193,1970,7,miles,,Engine,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,2.0,0.037037037037037035
4194,1970,7,eaton,,Oil pressure,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,0.0,0.0
4195,1970,7,ickx,,Transmission,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,4.0,0.07407407407407407
4196,1970,7,adamich,,Fuel leak,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,0.0,0.0
4197,1970,8,rindt,6120300.0,Finished,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,36.0,0.5714285714285714
4198,1970,8,ickx,6121000.0,Finished,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,4.0,0.06349206349206349
4199,1970,8,hulme,6202100.0,Finished,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,16.0,0.35555555555555557
4200,1970,8,emerson_fittipaldi,6235400.0,Finished,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,0.0,0.0
4201,1970,8,stommelen,,+1 Lap,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,2.0,
4202,1970,8,pescarolo,,+1 Lap,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,7.0,0.1111111111111111
4203,1970,8,cevert,,+1 Lap,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,0.0,0.0
4204,1970,8,siffert,,Ignition,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,0.0,0.0
4205,1970,8,surtees,,Engine,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,1.0,0.022222222222222223
4206,1970,8,hill,,Engine,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,7.0,0.1111111111111111
4207,1970,8,amon,,Engine,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,14.0,0.2222222222222222
4208,1970,8,regazzoni,,Engine,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,6.0,0.3333333333333333
4209,1970,8,miles,,Engine,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,2.0,0.031746031746031744
4210,1970,8,stewart,,Engine,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,19.0,0.30158730158730157
4211,1970,8,mario_andretti,,Gearbox,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,4.0,0.14814814814814814
4212,1970,8,peterson,,Engine,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,0.0,0.0
4213,1970,8,rodriguez,,Ignition,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,10.0,0.15873015873015872
4214,1970,8,oliver,,Engine,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,0.0,0.0
4215,1970,8,jack_brabham,,Oil leak,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,25.0,0.3968253968253968
4216,1970,8,beltoise,,Suspension,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,9.0,0.14285714285714285
4217,1970,8,gethin,,Throttle,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,0.0,
4218,1970,8,redman,,Did not qualify,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,0.0,
4219,1970,8,adamich,,Did not qualify,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,0.0,0.0
4220,1970,8,moser,,Did not qualify,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,0.0,
4221,1970,8,hahne,,Did not qualify,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,0.0,
4222,1970,9,ickx,6137300.0,Finished,http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix,10.0,0.1388888888888889
4223,1970,9,regazzoni,6137910.0,Finished,http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix,6.0,0.2222222222222222
4224,1970,9,stommelen,6225180.0,Finished,http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix,4.0,0.06349206349206349
4225,1970,9,rodriguez,,+1 Lap,http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix,10.0,0.1388888888888889
4226,1970,9,oliver,,+1 Lap,http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix,0.0,0.0
4227,1970,9,beltoise,,+1 Lap,http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix,9.0,0.125
4228,1970,9,giunti,,+1 Lap,http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix,3.0,
4229,1970,9,amon,,+1 Lap,http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix,14.0,0.19444444444444445
4230,1970,9,siffert,,+1 Lap,http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix,0.0,0.0
4231,1970,9,gethin,,+1 Lap,http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix,0.0,0.0
4232,1970,9,eaton,,+2 Laps,http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix,0.0,
4233,1970,9,adamich,,+3 Laps,http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix,0.0,0.0
4234,1970,9,jack_brabham,,+4 Laps,http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix,25.0,0.3472222222222222
4235,1970,9,pescarolo,,+4 Laps,http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix,8.0,0.1111111111111111
4236,1970,9,emerson_fittipaldi,,+5 Laps,http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix,3.0,0.16666666666666666
4237,1970,9,hulme,,Engine,http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix,20.0,0.37037037037037035
4238,1970,9,surtees,,Engine,http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix,1.0,0.018518518518518517
4239,1970,9,schenken,,Engine,http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix,0.0,
4240,1970,9,rindt,,Engine,http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix,45.0,0.625
4241,1970,9,mario_andretti,,Accident,http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix,4.0,0.1111111111111111
4242,1970,9,moser,,Radiator,http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix,0.0,0.0
4243,1970,9,stewart,,Fuel pipe,http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix,19.0,0.2638888888888889
4244,1970,9,miles,,Brakes,http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix,2.0,0.027777777777777776
4245,1970,9,cevert,,Engine,http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix,0.0,0.0
4246,1970,10,regazzoni,5947100.0,Finished,http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix,12.0,0.3333333333333333
4247,1970,10,stewart,5952830.0,Finished,http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix,19.0,0.2345679012345679
4248,1970,10,beltoise,5952900.0,Finished,http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix,10.0,0.12345679012345678
4249,1970,10,hulme,5953250.0,Finished,http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix,20.0,0.31746031746031744
4250,1970,10,stommelen,5953510.0,Finished,http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix,8.0,0.1111111111111111
4251,1970,10,cevert,6010560.0,Finished,http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix,0.0,0.0
4252,1970,10,amon,,+1 Lap,http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix,14.0,0.1728395061728395
4253,1970,10,adamich,,+7 Laps,http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix,0.0,0.0
4254,1970,10,gethin,,Not classified,http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix,0.0,0.0
4255,1970,10,oliver,,Engine,http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix,2.0,0.024691358024691357
4256,1970,10,peterson,,Engine,http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix,0.0,
4257,1970,10,jack_brabham,,Accident,http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix,25.0,0.30864197530864196
4258,1970,10,ickx,,Clutch,http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix,19.0,0.2345679012345679
4259,1970,10,eaton,,Overheating,http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix,0.0,0.0
4260,1970,10,schenken,,Engine,http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix,0.0,0.0
4261,1970,10,giunti,,Fuel system,http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix,3.0,0.1111111111111111
4262,1970,10,pescarolo,,Engine,http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix,8.0,0.09876543209876543
4263,1970,10,rodriguez,,Engine,http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix,13.0,0.16049382716049382
4264,1970,10,siffert,,Engine,http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix,0.0,0.0
4265,1970,10,surtees,,Electrical,http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix,1.0,0.015873015873015872
4266,1970,10,hill,,Withdrew,http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix,7.0,
4267,1970,10,miles,,Withdrew,http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix,2.0,0.024691358024691357
4268,1970,10,rindt,,Fatal accident,http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix,45.0,0.5555555555555556
4269,1970,10,bonnier,,Did not qualify,http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix,0.0,
4270,1970,10,emerson_fittipaldi,,Withdrew,http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix,3.0,0.1111111111111111
4271,1970,10,galli,,Did not qualify,http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix,0.0,
4272,1970,10,moser,,Did not qualify,http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix,0.0,0.0
4273,1970,11,ickx,4878400.0,Finished,http://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix,19.0,0.2111111111111111
4274,1970,11,regazzoni,4893200.0,Finished,http://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix,21.0,0.4666666666666667
4275,1970,11,amon,4936300.0,Finished,http://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix,14.0,0.15555555555555556
4276,1970,11,rodriguez,,+1 Lap,http://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix,13.0,0.14444444444444443
4277,1970,11,surtees,,+1 Lap,http://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix,1.0,0.013888888888888888
4278,1970,11,gethin,,+2 Laps,http://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix,0.0,0.0
4279,1970,11,pescarolo,,+3 Laps,http://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix,8.0,0.08888888888888889
4280,1970,11,beltoise,,Clutch,http://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix,14.0,0.15555555555555556
4281,1970,11,cevert,,+5 Laps,http://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix,1.0,0.018518518518518517
4282,1970,11,eaton,,+5 Laps,http://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix,0.0,0.0
4283,1970,11,schenken,,Not classified,http://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix,0.0,0.0
4284,1970,11,hill,,Not classified,http://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix,7.0,0.08641975308641975
4285,1970,11,adamich,,Oil pressure,http://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix,0.0,0.0
4286,1970,11,peterson,,Not classified,http://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix,0.0,0.0
4287,1970,11,hulme,,Engine,http://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix,23.0,0.3194444444444444
4288,1970,11,jack_brabham,,Oil leak,http://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix,25.0,0.2777777777777778
4289,1970,11,oliver,,Not classified,http://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix,2.0,0.022222222222222223
4290,1970,11,stewart,,Axle,http://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix,25.0,0.2777777777777778
4291,1970,11,stommelen,,Handling,http://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix,10.0,0.12345679012345678
4292,1970,11,siffert,,Engine,http://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix,0.0,0.0
4293,1970,12,emerson_fittipaldi,7052790.0,Finished,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,3.0,
4294,1970,12,rodriguez,7089180.0,Finished,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,16.0,0.16161616161616163
4295,1970,12,wisell,7097960.0,Finished,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,0.0,
4296,1970,12,ickx,,+1 Lap,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,28.0,0.2828282828282828
4297,1970,12,amon,,+1 Lap,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,18.0,0.18181818181818182
4298,1970,12,bell,,+1 Lap,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,0.0,
4299,1970,12,hulme,,+2 Laps,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,23.0,0.2839506172839506
4300,1970,12,pescarolo,,+3 Laps,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,8.0,0.08080808080808081
4301,1970,12,siffert,,+3 Laps,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,0.0,0.0
4302,1970,12,jack_brabham,,+3 Laps,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,25.0,0.25252525252525254
4303,1970,12,peterson,,+4 Laps,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,0.0,0.0
4304,1970,12,stommelen,,+4 Laps,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,10.0,0.1111111111111111
4305,1970,12,regazzoni,,+7 Laps,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,27.0,0.5
4306,1970,12,gethin,,+8 Laps,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,1.0,0.022222222222222223
4307,1970,12,stewart,,Oil leak,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,25.0,0.25252525252525254
4308,1970,12,hill,,Clutch,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,7.0,0.07777777777777778
4309,1970,12,cevert,,Wheel,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,1.0,0.015873015873015872
4310,1970,12,schenken,,Suspension,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,0.0,0.0
4311,1970,12,bonnier,,Water pipe,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,0.0,
4312,1970,12,beltoise,,Handling,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,14.0,0.1414141414141414
4313,1970,12,hutchison,,Fuel leak,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,0.0,
4314,1970,12,oliver,,Engine,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,2.0,0.020202020202020204
4315,1970,12,eaton,,Engine,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,0.0,0.0
4316,1970,12,surtees,,Engine,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,3.0,0.037037037037037035
4317,1970,12,westbury,,Did not qualify,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,0.0,
4318,1970,12,lovely,,Did not qualify,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,0.0,
4319,1970,12,adamich,,Did not qualify,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,0.0,0.0
4320,1970,13,ickx,6808300.0,Finished,http://en.wikipedia.org/wiki/1970_Mexican_Grand_Prix,31.0,0.28703703703703703
