,Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,Valtteri Bottas,0.21127105,0.1782325,0.14285196,0.09171566,0.07068708,0.039699256,0.027269585,0.017765645,0.012939028,0.011848384,0.008974905,0.009482441,0.008455153,0.011086149,0.009468114,0.012721848,0.015217902,0.02159213,0.020560212,0.07816109
1,George Russell,0.008767088,0.036494084,0.111714944,0.14465716,0.1885191,0.064991444,0.053621735,0.021094063,0.025263075,0.056650076,0.074345686,0.033207525,0.034581974,0.023220725,0.029138373,0.020822925,0.01766491,0.009127879,0.024490092,0.021627286
2,Max Verstappen,0.12812217,0.14945416,0.1447948,0.10637323,0.08571119,0.049722474,0.036635336,0.025237976,0.019827567,0.019422604,0.014879563,0.014944934,0.014527624,0.017099364,0.015116624,0.019460898,0.021496234,0.026128022,0.02597074,0.065074414
3,Charles Leclerc,0.030930422,0.06478863,0.09560441,0.09892288,0.09082399,0.07159246,0.05867583,0.046949293,0.0398065,0.040999558,0.031518113,0.030403933,0.030598344,0.030429585,0.027578535,0.032291934,0.032718368,0.033943594,0.035002816,0.076420866
4,Sergio Perez,0.00062634796,0.00463578,0.017118497,0.037540335,0.04596678,0.07243763,0.074499935,0.08283674,0.082146205,0.09341685,0.07219327,0.06425191,0.06861626,0.0476076,0.045306873,0.043142647,0.036553446,0.02737145,0.030395843,0.05333569
5,Daniil Kvyat,0.00033990567,0.0030393384,0.012827264,0.031327836,0.039952278,0.06900319,0.07349496,0.085643485,0.087203585,0.10100265,0.07818209,0.06857636,0.07432695,0.04879953,0.04686788,0.043305393,0.035621166,0.02525229,0.028411914,0.046821877
6,Daniel Ricciardo,0.00801506,0.02870932,0.059704453,0.08012342,0.08068034,0.073605336,0.06724318,0.060100473,0.056474216,0.063321605,0.049285002,0.044561144,0.049449857,0.041537732,0.03930672,0.042597845,0.038647357,0.032467928,0.035404883,0.04876403
7,Carlos Sainz,0.0025538069,0.012371141,0.03341175,0.056591693,0.06271516,0.07713756,0.073601104,0.073057875,0.06899146,0.07622453,0.058863867,0.053656932,0.05658987,0.044237114,0.04150961,0.042413764,0.038025968,0.031533767,0.03424318,0.06227
8,Pierre Gasly,0.0009427569,0.005991333,0.02016915,0.041338798,0.049464058,0.07595932,0.07565326,0.081767805,0.078451976,0.08669683,0.06669304,0.060654055,0.06252024,0.045584936,0.042751934,0.04156824,0.036474254,0.029221637,0.03185742,0.06623891
9,Lance Stroll,0.00072460773,0.0053435927,0.01916394,0.040547304,0.048768055,0.07050016,0.0729584,0.079712555,0.08065555,0.09395418,0.0730275,0.06389108,0.07108889,0.048932604,0.047158115,0.045200977,0.037574757,0.027027154,0.030425832,0.043344814
10,Esteban Ocon,0.0004919441,0.00390563,0.015201687,0.034830764,0.04338295,0.0714223,0.0743568,0.084290266,0.08421089,0.09614797,0.07429905,0.0659017,0.07043013,0.04792481,0.04569656,0.043000687,0.03611666,0.026626704,0.02966525,0.052097403
11,Alexander Albon,0.013630981,0.044155926,0.08093789,0.095649935,0.09097154,0.06635411,0.06035469,0.05083324,0.04915691,0.057412043,0.04518514,0.039714232,0.04763235,0.040441144,0.03910427,0.04359903,0.038583037,0.030637357,0.034145862,0.031500354
12,Sebastian Vettel,0.06979776,0.11082874,0.13054557,0.11111319,0.094301976,0.05916224,0.04641869,0.034039564,0.028409678,0.029269509,0.022592325,0.021836722,0.022516076,0.024036467,0.021801993,0.026857497,0.02780484,0.029852932,0.030670313,0.05814386
13,Antonio Giovinazzi,0.00015682791,0.0011599723,0.0019137097,0.0043916865,0.005404466,0.013943616,0.011223998,0.026787298,0.029826272,0.051557083,0.057831667,0.07402689,0.10261111,0.09348322,0.09688304,0.09774087,0.09257199,0.06448665,0.06683625,0.10716333
14,Kevin Magnussen,1.8918365e-05,0.00023367158,0.0005779623,0.0019486306,0.0028047028,0.01186358,0.010216278,0.029774146,0.033828836,0.058423687,0.065685436,0.085832514,0.111845575,0.09077457,0.09346239,0.08568522,0.079281956,0.053072385,0.05475997,0.12990963
15,Nicholas Latifi,0.00028828104,0.001624969,0.0017707756,0.003382301,0.0038524796,0.008870214,0.0064579346,0.016942631,0.019127961,0.036611326,0.045071464,0.06292736,0.09537473,0.099295616,0.10521167,0.11315905,0.11221166,0.07918492,0.080536604,0.10809802
16,driver_aitken,0.0023352264,0.008751088,0.011173652,0.016986553,0.017929038,0.028034868,0.021409554,0.03441027,0.03392579,0.0490356,0.049189795,0.059377696,0.07337382,0.075126015,0.073818214,0.081778705,0.082874894,0.0707954,0.071747206,0.13792665
17,Kimi Raikkonen,0.00023052096,0.0020398388,0.0073878206,0.018953966,0.024701718,0.053070426,0.052907076,0.07465131,0.075794734,0.09328139,0.077905945,0.075949356,0.082554564,0.058495067,0.056274146,0.052344676,0.04538914,0.033544898,0.036454275,0.07806912
18,Lando Norris,0.0015194085,0.008092029,0.024412774,0.04612689,0.053656448,0.0793725,0.07620954,0.07958902,0.07362599,0.078874886,0.060384348,0.05622478,0.05582529,0.043080147,0.039767835,0.039634626,0.03615593,0.031214308,0.033350464,0.08288276
19,Pietro Fittipaldi,0.00021800572,0.0017082059,0.0037689076,0.008809755,0.010957985,0.024929322,0.021886535,0.041789513,0.045254145,0.06907974,0.069055565,0.078600556,0.10095337,0.08310033,0.08411228,0.08259202,0.074877284,0.05244969,0.055765107,0.09009171
