Year,Race,Driver,Bet placed,Driver race outcome,Implied probability,Estimated probability,Expected value,Bet outcome,Amount wagered,Units won,Net units won,Cumulative bankroll
2021,Australian,Daniel Ricciardo,Odds to Finish Top Six,6,0.058823529411764705,0.1710761216956963,1.9082940688268373,1,1,17.0,16.0,10007.665384407946
2021,Australian,Daniel Ricciardo,Odds to Finish Top Ten,6,0.2702702702702703,0.3308330741092048,0.22408237420405785,1,1,3.6999999999999997,2.6999999999999997,10010.365384407947
2021,Hungarian,Charles Leclerc,Odds to Finish Top Ten,6,0.8461538461538461,0.8757769913544444,0.035009171600707045,1,1,1.1818181818181819,0.18181818181818188,10010.547202589765
2021,Hungarian,Carlos Sainz,Odds to Win,4,0.13333333333333333,0.1785959416729309,0.3394695625469819,0,1,0.0,-1.0,10009.547202589765
2021,Hungarian,Carlos Sainz,Odds to Finish Top Three,4,0.5833333333333334,0.6225190714633535,0.06717555108003448,0,1,0.0,-1.0,10008.547202589765
2021,Hungarian,Carlos Sainz,Odds to Finish Top Six,4,0.8181818181818182,0.8890656145263625,0.08663575108777621,1,1,1.222222222222222,0.2222222222222221,10008.769424811988
2021,Hungarian,Carlos Sainz,Odds to Finish Top Ten,4,0.8461538461538461,0.9454326464688321,0.11732949128134695,1,1,1.1818181818181819,0.18181818181818188,10008.951242993806
2021,Hungarian,Lewis Hamilton,Odds to Finish Top Ten,2,0.8333333333333334,0.8385837237742125,0.006300468529055081,1,1,1.2,0.19999999999999996,10009.151242993807
2021,Hungarian,George Russell,Odds to Win,3,0.038461538461538464,0.17244837822975,3.4836578339735,0,1,0.0,-1.0,10008.151242993807
2021,Hungarian,George Russell,Odds to Finish Top Three,3,0.3448275862068966,0.4309789118556847,0.24983884438148563,1,1,2.9,1.9,10010.051242993806
2021,Hungarian,George Russell,Odds to Finish Top Six,3,0.8,0.8042404377139827,0.005300547142478296,1,1,1.25,0.25,10010.301242993806
2021,Hungarian,George Russell,Odds to Finish Top Ten,3,0.8333333333333334,0.9448940291269105,0.1338728349522924,1,1,1.2,0.19999999999999996,10010.501242993807
2021,Hungarian,Fernando Alonso,Odds to Win,8,0.004975124378109453,0.0379670102156576,6.631369053347178,0,1,0.0,-1.0,10009.501242993807
2021,Hungarian,Fernando Alonso,Odds to Finish Top Three,8,0.004524886877828055,0.11957476001548639,25.42602196342249,0,1,0.0,-1.0,10008.501242993807
2021,Hungarian,Lando Norris,Odds to Win,7,0.004975124378109453,0.0476919857903638,8.586089143863123,0,1,0.0,-1.0,10007.501242993807
2021,Hungarian,Lando Norris,Odds to Finish Top Three,7,0.043478260869565216,0.2195557036999064,4.049781185097848,0,1,0.0,-1.0,10006.501242993807
2021,Hungarian,Lando Norris,Odds to Finish Top Six,7,0.47619047619047616,0.5317675238418682,0.11671180006792325,0,1,0.0,-1.0,10005.501242993807
2021,Hungarian,Daniel Ricciardo,Odds to Finish Top Three,15,0.024390243902439025,0.042016147047846,0.7226620289616861,0,1,0.0,-1.0,10004.501242993807
2021,Hungarian,Daniel Ricciardo,Odds to Finish Top Six,15,0.16666666666666666,0.24424096644319002,0.46544579865914026,0,1,0.0,-1.0,10003.501242993807
2021,Hungarian,Esteban Ocon,Odds to Win,9,0.0033222591362126247,0.0136114803160277,3.0970555751243376,0,1,0.0,-1.0,10002.501242993807
2021,Hungarian,Esteban Ocon,Odds to Finish Top Three,9,0.027777777777777776,0.10853449957323419,2.907241984636431,0,1,0.0,-1.0,10001.501242993807
2021,Hungarian,Esteban Ocon,Odds to Finish Top Six,9,0.25,0.39587595418348176,0.583503816733927,0,1,0.0,-1.0,10000.501242993807
2021,Hungarian,Esteban Ocon,Odds to Finish Top Ten,9,0.6363636363636364,0.647492610961012,0.017488388653018827,1,1,1.5714285714285714,0.5714285714285714,10001.072671565236
2021,Hungarian,Valtteri Bottas,Odds to Finish Top Three,20,0.017857142857142856,0.0405852953797595,1.2727765412665324,0,1,0.0,-1.0,10000.072671565236
2021,Hungarian,Valtteri Bottas,Odds to Finish Top Six,20,0.125,0.1619344703545638,0.29547576283651034,0,1,0.0,-1.0,9999.072671565236
2021,Hungarian,Alexander Albon,Odds to Finish Top Six,17,0.027777777777777776,0.031181857990444626,0.12254688765600652,0,1,0.0,-1.0,9998.072671565236
2021,Hungarian,Zhou Guanyu,Odds to Finish Top Three,13,0.00398406374501992,0.006671783048475037,0.6746175451672343,0,1,0.0,-1.0,9997.072671565236
2021,Hungarian,Zhou Guanyu,Odds to Finish Top Six,13,0.024390243902439025,0.05092787089659404,1.0880427067603557,0,1,0.0,-1.0,9996.072671565236
2021,Hungarian,Zhou Guanyu,Odds to Finish Top Ten,13,0.23255813953488372,0.2685029233320525,0.15456257032782572,0,1,0.0,-1.0,9995.072671565236
2021,Hungarian,Lance Stroll,Odds to Finish Top Six,11,0.038461538461538464,0.04718188068623063,0.22672889784199635,0,1,0.0,-1.0,9994.072671565236
2021,Hungarian,Nicholas Latifi,Odds to Finish Top Six,18,0.006622516556291391,0.01841451587129444,1.7805918965654604,0,1,0.0,-1.0,9993.072671565236
2021,Hungarian,Nicholas Latifi,Odds to Finish Top Ten,18,0.05263157894736842,0.16382752397739656,2.112722955570535,0,1,0.0,-1.0,9992.072671565236
2021,Bahrain,Max Verstappen,Odds to Win,19,0.3508771929824561,0.3752938823971216,0.06958756483179651,0,1,0.0,-1.0,9991.072671565236
2021,Bahrain,Max Verstappen,Odds to Finish Top Six,19,0.8,0.8567406350003062,0.07092579375038266,0,1,0.0,-1.0,9990.072671565236
2021,Bahrain,Max Verstappen,Odds to Finish Top Ten,19,0.8461538461538461,0.9041207516614496,0.06850634287262225,0,1,0.0,-1.0,9989.072671565236
2021,Bahrain,Charles Leclerc,Odds to Win,1,0.16666666666666666,0.1883636853025918,0.13018211181555084,1,1,6.0,5.0,9994.072671565236
2021,Bahrain,Charles Leclerc,Odds to Finish Top Three,1,0.5121951219512195,0.5709339754743981,0.11468061878334868,1,1,1.9523809523809523,0.9523809523809523,9995.025052517618
2021,Bahrain,Charles Leclerc,Odds to Finish Top Six,1,0.7297297297297297,0.7853059559505617,0.07616001371002912,1,1,1.3703703703703705,0.37037037037037046,9995.395422887988
2021,Bahrain,Charles Leclerc,Odds to Finish Top Ten,1,0.8148148148148148,0.8545360082506791,0.04874873739856067,1,1,1.2272727272727273,0.2272727272727273,9995.62269561526
2021,Bahrain,Carlos Sainz,Odds to Win,2,0.10526315789473684,0.1903617181848752,0.8084363227563147,0,1,0.0,-1.0,9994.62269561526
2021,Bahrain,Carlos Sainz,Odds to Finish Top Three,2,0.38461538461538464,0.5737070448368976,0.4916383165759337,1,1,2.5999999999999996,1.5999999999999996,9996.22269561526
2021,Bahrain,Carlos Sainz,Odds to Finish Top Six,2,0.7142857142857143,0.782167293556296,0.09503421097881426,1,1,1.4,0.3999999999999999,9996.62269561526
2021,Bahrain,Carlos Sainz,Odds to Finish Top Ten,2,0.7916666666666666,0.8597922310747433,0.08605334451546542,1,1,1.2631578947368423,0.26315789473684226,9996.885853509997
2021,Bahrain,Sergio Perez,Odds to Win,18,0.043478260869565216,0.1360124326916835,2.1282859519087207,0,1,0.0,-1.0,9995.885853509997
2021,Bahrain,Sergio Perez,Odds to Finish Top Three,18,0.36363636363636365,0.42919231120325574,0.1802788558089532,0,1,0.0,-1.0,9994.885853509997
2021,Bahrain,Sergio Perez,Odds to Finish Top Ten,18,0.8148148148148148,0.8403056788126118,0.03128424217911441,0,1,0.0,-1.0,9993.885853509997
2021,Bahrain,Pierre Gasly,Odds to Finish Top Three,\N,0.058823529411764705,0.059159955641321,0.005719245902457093,0,1,0.0,-1.0,9992.885853509997
2021,Bahrain,Fernando Alonso,Odds to Win,9,0.0196078431372549,0.0388415667856237,0.9809199060668086,0,1,0.0,-1.0,9991.885853509997
2021,Bahrain,Fernando Alonso,Odds to Finish Top Three,9,0.05263157894736842,0.15065199151156772,1.862387838719787,0,1,0.0,-1.0,9990.885853509997
2021,Bahrain,Fernando Alonso,Odds to Finish Top Six,9,0.2702702702702703,0.4177467664340272,0.5456630358059005,0,1,0.0,-1.0,9989.885853509997
2021,Bahrain,Fernando Alonso,Odds to Finish Top Ten,9,0.6,0.6347878261403029,0.05797971023383819,1,1,1.6666666666666667,0.6666666666666667,9990.552520176663
2021,Bahrain,Esteban Ocon,Odds to Finish Top Three,7,0.0196078431372549,0.0468401448892343,1.3888473893509494,0,1,0.0,-1.0,9989.552520176663
2021,Bahrain,Kevin Magnussen,Odds to Finish Top Six,5,0.07142857142857142,0.10285824171388053,0.4400153839943275,1,1,14.0,13.0,10002.552520176663
2021,Bahrain,Kevin Magnussen,Odds to Finish Top Ten,5,0.3125,0.3889093836229076,0.2445100275933043,1,1,3.2,2.2,10004.752520176664
2021,Bahrain,Valtteri Bottas,Odds to Finish Top Three,6,0.009900990099009901,0.1408203883779665,13.222859226174617,0,1,0.0,-1.0,10003.752520176664
2021,Bahrain,Valtteri Bottas,Odds to Finish Top Six,6,0.058823529411764705,0.3234977809688814,4.499462276470983,1,1,17.0,16.0,10019.752520176664
2021,Bahrain,Valtteri Bottas,Odds to Finish Top Ten,6,0.2857142857142857,0.5583477522767787,0.9542171329687255,1,1,3.5,2.5,10022.252520176664
2021,Bahrain,Alexander Albon,Odds to Finish Top Three,13,0.013157894736842105,0.0238591241751615,0.813293437312274,0,1,0.0,-1.0,10021.252520176664
2021,Bahrain,Alexander Albon,Odds to Finish Top Six,13,0.05263157894736842,0.1435905406546173,1.7282202724377287,0,1,0.0,-1.0,10020.252520176664
2021,Bahrain,Alexander Albon,Odds to Finish Top Ten,13,0.3125,0.34175925389507067,0.09362961246422619,0,1,0.0,-1.0,10019.252520176664
2021,Bahrain,Nicholas Latifi,Odds to Finish Top Six,16,0.014084507042253521,0.04668559568159742,2.3146772933934168,0,1,0.0,-1.0,10018.252520176664
2021,Bahrain,Nicholas Latifi,Odds to Finish Top Ten,16,0.13333333333333333,0.2711852139568036,1.0338891046760272,0,1,0.0,-1.0,10017.252520176664
2021,Bahrain,Zhou Guanyu,Odds to Finish Top Three,10,0.009900990099009901,0.01161851120149302,0.17346963135079507,0,1,0.0,-1.0,10016.252520176664
2021,Bahrain,Zhou Guanyu,Odds to Finish Top Six,10,0.014084507042253521,0.06729371229400592,3.7778535728744203,0,1,0.0,-1.0,10015.252520176664
2021,Bahrain,Zhou Guanyu,Odds to Finish Top Ten,10,0.16666666666666666,0.2955104613309077,0.7730627679854463,1,1,6.0,5.0,10020.252520176664
2021,Italian,Charles Leclerc,Odds to Win,2,0.13333333333333333,0.1409659040978801,0.057244280734100705,0,1,0.0,-1.0,10019.252520176664
2021,Italian,Charles Leclerc,Odds to Finish Top Six,2,0.8461538461538461,0.8850560300160489,0.045975308200785214,1,1,1.1818181818181819,0.18181818181818188,10019.434338358482
2021,Italian,Charles Leclerc,Odds to Finish Top Ten,2,0.8571428571428571,0.9335488646584641,0.08914034210154154,1,1,1.1666666666666667,0.16666666666666674,10019.601005025148
2021,Italian,George Russell,Odds to Win,3,0.08333333333333333,0.0875648226330474,0.05077787159656899,0,1,0.0,-1.0,10018.601005025148
2021,Italian,George Russell,Odds to Finish Top Ten,3,0.8666666666666667,0.9462073668975309,0.09177773103561249,1,1,1.1538461538461537,0.15384615384615374,10018.754851178994
2021,Italian,Lando Norris,Odds to Win,7,0.006622516556291391,0.0566955865734732,7.561033572594454,0,1,0.0,-1.0,10017.754851178994
2021,Italian,Lando Norris,Odds to Finish Top Three,7,0.05263157894736842,0.26285079936243017,3.994165187886173,0,1,0.0,-1.0,10016.754851178994
2021,Italian,Lando Norris,Odds to Finish Top Six,7,0.5,0.5917389341128692,0.1834778682257383,0,1,0.0,-1.0,10015.754851178994
2021,Italian,Daniel Ricciardo,Odds to Win,\N,0.0033222591362126247,0.0136460578283793,3.1074634063421698,0,1,0.0,-1.0,10014.754851178994
2021,Italian,Daniel Ricciardo,Odds to Finish Top Three,\N,0.015151515151515152,0.1194070537345475,6.880865546480135,0,1,0.0,-1.0,10013.754851178994
2021,Italian,Daniel Ricciardo,Odds to Finish Top Six,\N,0.10526315789473684,0.40736431197911027,2.8699609638015477,0,1,0.0,-1.0,10012.754851178994
2021,Italian,Daniel Ricciardo,Odds to Finish Top Ten,\N,0.4,0.653381426150426,0.6334535653760651,0,1,0.0,-1.0,10011.754851178994
2021,Italian,Valtteri Bottas,Odds to Finish Top Six,13,0.047619047619047616,0.054292619162847514,0.14014500241979788,0,1,0.0,-1.0,10010.754851178994
2021,Italian,Sebastian Vettel,Odds to Finish Top Three,\N,0.007633587786259542,0.013859887198823601,0.8156452230458919,0,1,0.0,-1.0,10009.754851178994
2021,Italian,Sebastian Vettel,Odds to Finish Top Six,\N,0.07692307692307693,0.13097274541196768,0.7026456903555798,0,1,0.0,-1.0,10008.754851178994
2021,Italian,Pierre Gasly,Odds to Win,8,0.001996007984031936,0.0060662584646675,2.0391954907984178,0,1,0.0,-1.0,10007.754851178994
2021,Italian,Pierre Gasly,Odds to Finish Top Three,8,0.009900990099009901,0.061040884066617895,5.165129290728407,0,1,0.0,-1.0,10006.754851178994
2021,Italian,Pierre Gasly,Odds to Finish Top Six,8,0.07692307692307693,0.2372543981672677,2.08430717617448,0,1,0.0,-1.0,10005.754851178994
2021,Italian,Pierre Gasly,Odds to Finish Top Ten,8,0.37735849056603776,0.4418524944202801,0.1709091102137421,1,1,2.65,1.65,10007.404851178993
2021,Italian,Nicholas Latifi,Odds to Finish Top Three,15,0.0033222591362126247,0.0082062813448977,1.4700906848142075,0,1,0.0,-1.0,10006.404851178993
2021,Italian,Nicholas Latifi,Odds to Finish Top Six,15,0.009900990099009901,0.060962352748445296,5.157197627592975,0,1,0.0,-1.0,10005.404851178993
2021,Italian,Nicholas Latifi,Odds to Finish Top Ten,15,0.05263157894736842,0.2206625444241271,3.1925883440584153,0,1,0.0,-1.0,10004.404851178993
2021,Italian,Zhou Guanyu,Odds to Finish Top Three,10,0.00398406374501992,0.014302653639898159,2.589966063614438,0,1,0.0,-1.0,10003.404851178993
2021,Italian,Zhou Guanyu,Odds to Finish Top Six,10,0.038461538461538464,0.07839572611253436,1.038288878925893,0,1,0.0,-1.0,10002.404851178993
2021,Italian,Zhou Guanyu,Odds to Finish Top Ten,10,0.19047619047619047,0.29118478537166426,0.5287201232012375,1,1,5.25,4.25,10006.654851178993
2021,Dutch,Max Verstappen,Odds to Finish Top Three,1,0.8,0.9430034769582368,0.17875434619779607,1,1,1.25,0.25,10006.904851178993
2021,Dutch,Max Verstappen,Odds to Finish Top Six,1,0.875,0.9808857461622484,0.1210122813282839,1,1,1.1428571428571428,0.1428571428571428,10007.04770832185
2021,Dutch,Max Verstappen,Odds to Finish Top Ten,1,0.8888888888888888,0.9844280461231899,0.10748155188858877,1,1,1.125,0.125,10007.17270832185
2021,Dutch,Charles Leclerc,Odds to Finish Top Six,3,0.8181818181818182,0.8723294817630862,0.06618047771043867,1,1,1.222222222222222,0.2222222222222221,10007.394930544073
2021,Dutch,Charles Leclerc,Odds to Finish Top Ten,3,0.8461538461538461,0.9254272282188549,0.09368672425864677,1,1,1.1818181818181819,0.18181818181818188,10007.57674872589
2021,Dutch,Carlos Sainz,Odds to Win,8,0.1,0.1261248094458526,0.26124809445852604,0,1,0.0,-1.0,10006.57674872589
2021,Dutch,Carlos Sainz,Odds to Finish Top Three,8,0.5121951219512195,0.5799051396868418,0.13219574891240526,0,1,0.0,-1.0,10005.57674872589
2021,Dutch,Carlos Sainz,Odds to Finish Top Six,8,0.8181818181818182,0.8962566675779291,0.09542481592857999,0,1,0.0,-1.0,10004.57674872589
2021,Dutch,Carlos Sainz,Odds to Finish Top Ten,8,0.8461538461538461,0.951758780447683,0.12480583143817081,1,1,1.1818181818181819,0.18181818181818188,10004.758566907709
2021,Dutch,Lewis Hamilton,Odds to Win,4,0.07692307692307693,0.0792492359811112,0.030240067754445432,0,1,0.0,-1.0,10003.758566907709
2021,Dutch,Lewis Hamilton,Odds to Finish Top Ten,4,0.8461538461538461,0.9203276288294684,0.08765992498028075,1,1,1.1818181818181819,0.18181818181818188,10003.940385089527
2021,Dutch,Sergio Perez,Odds to Finish Top Three,5,0.5121951219512195,0.5937713679188673,0.159267908793979,0,1,0.0,-1.0,10002.940385089527
2021,Dutch,Sergio Perez,Odds to Finish Top Six,5,0.8181818181818182,0.8719551048413003,0.06572290591714469,1,1,1.222222222222222,0.2222222222222221,10003.16260731175
2021,Dutch,Sergio Perez,Odds to Finish Top Ten,5,0.8461538461538461,0.9438229429236583,0.11542711436432351,1,1,1.1818181818181819,0.18181818181818188,10003.344425493568
2021,Dutch,George Russell,Odds to Finish Top Ten,2,0.8461538461538461,0.9073591347855834,0.07233352292841677,1,1,1.1818181818181819,0.18181818181818188,10003.526243675386
2021,Dutch,Lando Norris,Odds to Win,7,0.006622516556291391,0.012762121048629,0.927080278342979,0,1,0.0,-1.0,10002.526243675386
2021,Dutch,Lando Norris,Odds to Finish Top Three,7,0.05263157894736842,0.1385919572270819,1.6332471873145562,0,1,0.0,-1.0,10001.526243675386
2021,Dutch,Esteban Ocon,Odds to Finish Top Three,9,0.024390243902439025,0.028138145575621998,0.1536639686005019,0,1,0.0,-1.0,10000.526243675386
2021,Dutch,Pierre Gasly,Odds to Finish Top Three,11,0.012345679012345678,0.0178697229472428,0.44744755872666686,0,1,0.0,-1.0,9999.526243675386
2021,Dutch,Pierre Gasly,Odds to Finish Top Six,11,0.11764705882352941,0.1363245788787687,0.15875892046953388,0,1,0.0,-1.0,9998.526243675386
2021,Dutch,Yuki Tsunoda,Odds to Finish Top Three,\N,0.004975124378109453,0.0095888436290287,0.9273575694347689,0,1,0.0,-1.0,9997.526243675386
2021,Dutch,Yuki Tsunoda,Odds to Finish Top Six,\N,0.027777777777777776,0.1063187094510222,2.8274735402367996,0,1,0.0,-1.0,9996.526243675386
2021,Dutch,Yuki Tsunoda,Odds to Finish Top Ten,\N,0.23255813953488372,0.2805485631597966,0.20635882158712526,0,1,0.0,-1.0,9995.526243675386
2021,Dutch,Alexander Albon,Odds to Finish Top Six,12,0.027777777777777776,0.05069841810230026,0.8251430516828095,0,1,0.0,-1.0,9994.526243675386
2021,Dutch,Nicholas Latifi,Odds to Finish Top Six,18,0.009900990099009901,0.020403895979916813,1.0607934939715982,0,1,0.0,-1.0,9993.526243675386
2021,Dutch,Nicholas Latifi,Odds to Finish Top Ten,18,0.058823529411764705,0.16231296788215943,1.7593204539967102,0,1,0.0,-1.0,9992.526243675386
2021,Dutch,Mick Schumacher,Odds to Win,13,0.00011109876680368848,0.0002802310899924,1.5223600410215923,0,1,0.0,-1.0,9991.526243675386
2021,Dutch,Mick Schumacher,Odds to Finish Top Six,13,0.034482758620689655,0.1127016960579705,2.2683491856811444,0,1,0.0,-1.0,9990.526243675386
2021,Dutch,Mick Schumacher,Odds to Finish Top Ten,13,0.23255813953488372,0.2741505641578974,0.17884742587895874,0,1,0.0,-1.0,9989.526243675386
2021,Dutch,Zhou Guanyu,Odds to Finish Top Six,16,0.027777777777777776,0.04455789562656893,0.6040842425564816,0,1,0.0,-1.0,9988.526243675386
2021,Dutch,Zhou Guanyu,Odds to Finish Top Ten,16,0.23255813953488372,0.24928981653833482,0.07194621111483968,0,1,0.0,-1.0,9987.526243675386
2021,Japanese,Max Verstappen,Odds to Finish Top Three,1,0.8,0.9550212628339478,0.1937765785424348,1,1,1.25,0.25,9987.776243675386
2021,Japanese,Max Verstappen,Odds to Finish Top Six,1,0.8571428571428571,0.9816985520236345,0.14531497736090704,1,1,1.1666666666666667,0.16666666666666674,9987.942910342052
2021,Japanese,Max Verstappen,Odds to Finish Top Ten,1,0.875,0.9838941956429487,0.12445050930622714,1,1,1.1428571428571428,0.1428571428571428,9988.085767484909
2021,Japanese,Charles Leclerc,Odds to Finish Top Six,3,0.8571428571428571,0.872154391409485,0.017513456644399295,1,1,1.1666666666666667,0.16666666666666674,9988.252434151575
2021,Japanese,Charles Leclerc,Odds to Finish Top Ten,3,0.875,0.9283560887698404,0.06097838716553183,1,1,1.1428571428571428,0.1428571428571428,9988.395291294431
2021,Japanese,Sergio Perez,Odds to Win,2,0.09090909090909091,0.1023814797730149,0.12619627750316376,0,1,0.0,-1.0,9987.395291294431
2021,Japanese,Sergio Perez,Odds to Finish Top Three,2,0.5,0.6809051507927508,0.36181030158550165,1,1,2.0,1.0,9988.395291294431
2021,Japanese,Sergio Perez,Odds to Finish Top Six,2,0.8461538461538461,0.8991636185368984,0.06264791281633442,1,1,1.1818181818181819,0.18181818181818188,9988.57710947625
2021,Japanese,Sergio Perez,Odds to Finish Top Ten,2,0.8571428571428571,0.9479452678101721,0.10593614577853416,1,1,1.1666666666666667,0.16666666666666674,9988.743776142916
2021,Japanese,Lewis Hamilton,Odds to Finish Top Ten,5,0.875,0.8800101805663075,0.005725920647208671,1,1,1.1428571428571428,0.1428571428571428,9988.886633285772
2021,Japanese,Carlos Sainz,Odds to Win,\N,0.07692307692307693,0.0907388034915945,0.1796044453907284,0,1,0.0,-1.0,9987.886633285772
2021,Japanese,Carlos Sainz,Odds to Finish Top Three,\N,0.47619047619047616,0.4997179577032514,0.04940771117682807,0,1,0.0,-1.0,9986.886633285772
2021,Japanese,Carlos Sainz,Odds to Finish Top Six,\N,0.8181818181818182,0.8754368109041036,0.06997832443834873,0,1,0.0,-1.0,9985.886633285772
2021,Japanese,Carlos Sainz,Odds to Finish Top Ten,\N,0.8333333333333334,0.9446508626657938,0.1335810351989526,0,1,0.0,-1.0,9984.886633285772
2021,Japanese,George Russell,Odds to Finish Top Ten,8,0.8461538461538461,0.8724315714250174,0.031055493502293308,1,1,1.1818181818181819,0.18181818181818188,9985.06845146759
2021,Japanese,Lando Norris,Odds to Finish Top Three,10,0.06666666666666667,0.0691217259579064,0.03682588936859599,0,1,0.0,-1.0,9984.06845146759
2021,Japanese,Fernando Alonso,Odds to Win,7,0.006622516556291391,0.0171845927497441,1.5948735052113587,0,1,0.0,-1.0,9983.06845146759
2021,Japanese,Fernando Alonso,Odds to Finish Top Three,7,0.038461538461538464,0.0814942172658463,1.1188496489120037,0,1,0.0,-1.0,9982.06845146759
2021,Japanese,Daniel Ricciardo,Odds to Finish Top Six,11,0.18181818181818182,0.2143205271990659,0.17876289959486247,0,1,0.0,-1.0,9981.06845146759
2021,Japanese,Daniel Ricciardo,Odds to Finish Top Ten,11,0.45454545454545453,0.49739370300339425,0.09426614660746746,0,1,0.0,-1.0,9980.06845146759
2021,Japanese,Esteban Ocon,Odds to Win,4,0.001996007984031936,0.0093199281095068,3.6692839828629067,0,1,0.0,-1.0,9979.06845146759
2021,Japanese,Esteban Ocon,Odds to Finish Top Three,4,0.027777777777777776,0.0943982432881611,2.3983367583738,0,1,0.0,-1.0,9978.06845146759
2021,Japanese,Esteban Ocon,Odds to Finish Top Six,4,0.2222222222222222,0.3853086337958682,0.7338888520814071,1,1,4.5,3.5,9981.56845146759
2021,Japanese,Sebastian Vettel,Odds to Win,6,0.001996007984031936,0.0027062065388753,0.35580947597652535,0,1,0.0,-1.0,9980.56845146759
2021,Japanese,Sebastian Vettel,Odds to Finish Top Three,6,0.015151515151515152,0.0247836807899876,0.6357229321391815,0,1,0.0,-1.0,9979.56845146759
2021,Japanese,Sebastian Vettel,Odds to Finish Top Six,6,0.10526315789473684,0.1898689689460735,0.8037552049876984,1,1,9.5,8.5,9988.06845146759
2021,Japanese,Valtteri Bottas,Odds to Finish Top Three,15,0.007633587786259542,0.011422034984010062,0.49628658290531824,0,1,0.0,-1.0,9987.06845146759
2021,Japanese,Valtteri Bottas,Odds to Finish Top Six,15,0.06666666666666667,0.08126467812876226,0.21897017193143387,0,1,0.0,-1.0,9986.06845146759
2021,Japanese,Valtteri Bottas,Odds to Finish Top Ten,15,0.3333333333333333,0.351240733150755,0.053722199452264974,0,1,0.0,-1.0,9985.06845146759
2021,SaudiArabian,Charles Leclerc,Odds to Finish Top Six,2,0.8181818181818182,0.8430511897117923,0.030395898536634824,1,1,1.222222222222222,0.2222222222222221,9985.290673689813
2021,SaudiArabian,Charles Leclerc,Odds to Finish Top Ten,2,0.8275862068965517,0.8929924901634078,0.07903259228078441,1,1,1.2083333333333333,0.20833333333333326,9985.499007023147
2021,SaudiArabian,Max Verstappen,Odds to Finish Top Six,1,0.8181818181818182,0.8247097830948975,0.00797862378265246,1,1,1.222222222222222,0.2222222222222221,9985.72122924537
2021,SaudiArabian,Max Verstappen,Odds to Finish Top Ten,1,0.8275862068965517,0.8716704166614785,0.0532684201326199,1,1,1.2083333333333333,0.20833333333333326,9985.929562578704
2021,SaudiArabian,Carlos Sainz,Odds to Win,3,0.13333333333333333,0.208411272617057,0.5630845446279276,0,1,0.0,-1.0,9984.929562578704
2021,SaudiArabian,Carlos Sainz,Odds to Finish Top Three,3,0.6,0.6113310701745069,0.018885116957511716,1,1,1.6666666666666667,0.6666666666666667,9985.59622924537
2021,SaudiArabian,Carlos Sainz,Odds to Finish Top Six,3,0.7916666666666666,0.8419174501185677,0.0634746738339802,1,1,1.2631578947368423,0.26315789473684226,9985.859387140106
2021,SaudiArabian,Carlos Sainz,Odds to Finish Top Ten,3,0.8,0.9063876340203431,0.1329845425254288,1,1,1.25,0.25,9986.109387140106
2021,SaudiArabian,Sergio Perez,Odds to Win,4,0.05263157894736842,0.1181994808193806,1.2457901355682317,0,1,0.0,-1.0,9985.109387140106
2021,SaudiArabian,Sergio Perez,Odds to Finish Top Three,4,0.3389830508474576,0.4396762075316248,0.29704481221829315,0,1,0.0,-1.0,9984.109387140106
2021,SaudiArabian,Sergio Perez,Odds to Finish Top Ten,4,0.8,0.8662645878549651,0.08283073481870629,1,1,1.25,0.25,9984.359387140106
2021,SaudiArabian,Valtteri Bottas,Odds to Finish Top Three,\N,0.07692307692307693,0.11465327345748659,0.4904925549473256,0,1,0.0,-1.0,9983.359387140106
2021,SaudiArabian,Pierre Gasly,Odds to Finish Top Three,8,0.043478260869565216,0.052574347609124,0.20920999500985205,0,1,0.0,-1.0,9982.359387140106
2021,SaudiArabian,Lando Norris,Odds to Win,7,0.005847953216374269,0.0110661546093759,0.892312438203279,0,1,0.0,-1.0,9981.359387140106
2021,SaudiArabian,Lando Norris,Odds to Finish Top Three,7,0.030303030303030304,0.1101303902156166,2.634302877115348,0,1,0.0,-1.0,9980.359387140106
2021,SaudiArabian,Lando Norris,Odds to Finish Top Six,7,0.11764705882352941,0.3494510969075654,1.9703343237143058,0,1,0.0,-1.0,9979.359387140106
2021,SaudiArabian,Lando Norris,Odds to Finish Top Ten,7,0.40816326530612246,0.5555502279380244,0.3610980584481598,1,1,2.4499999999999997,1.4499999999999997,9980.809387140107
2021,SaudiArabian,Alexander Albon,Odds to Finish Top Six,14,0.0196078431372549,0.029904328500796468,0.5251207535406199,0,1,0.0,-1.0,9979.809387140107
2021,SaudiArabian,Alexander Albon,Odds to Finish Top Ten,14,0.13333333333333333,0.13732287409516047,0.029921555713703585,0,1,0.0,-1.0,9978.809387140107
2021,SaudiArabian,Nicholas Latifi,Odds to Finish Top Six,\N,0.0196078431372549,0.01997980316837749,0.01896996158725206,0,1,0.0,-1.0,9977.809387140107
2021,SaudiArabian,Nicholas Latifi,Odds to Finish Top Ten,\N,0.058823529411764705,0.1484159388705962,1.5230709608001356,0,1,0.0,-1.0,9976.809387140107
2021,SaudiArabian,Daniel Ricciardo,Odds to Finish Top Six,\N,0.09090909090909091,0.14870132836958672,0.6357146120654538,0,1,0.0,-1.0,9975.809387140107
2021,SaudiArabian,Daniel Ricciardo,Odds to Finish Top Ten,\N,0.2857142857142857,0.3918421710039325,0.37144759851376374,0,1,0.0,-1.0,9974.809387140107
