Year,Race,Driver,Bet placed,Driver race outcome,Implied probability,Estimated probability,Expected value,Bet outcome,Amount wagered,Units won,Net units won,Cumulative bankroll
2021,UnitedStates,Valtteri Bottas,Odds to Finish Top Three,\N,0.009900990099009901,0.0349562033305611,2.530576536386671,0,13.0,0.0,-13.0,9998.669663669662
2021,UnitedStates,Valtteri Bottas,Odds to Finish Top Six,\N,0.07692307692307693,0.1435543482955205,0.8662065278417663,0,39.0,0.0,-39.0,9959.669663669662
2021,UnitedStates,Lance Stroll,Odds to Win,\N,0.0011098779134295228,0.0086813871216107,6.82192979657124,0,4.0,0.0,-4.0,9955.669663669662
2021,UnitedStates,Lance Stroll,Odds to Finish Top Three,\N,0.009900990099009901,0.036423115408247,2.6787346562329466,0,13.0,0.0,-13.0,9942.669663669662
2021,UnitedStates,Lance Stroll,Odds to Finish Top Six,\N,0.05263157894736842,0.1653728598918093,2.142084337944377,0,60.0,0.0,-60.0,9882.669663669662
2021,UnitedStates,Lance Stroll,Odds to Finish Top Ten,\N,0.37735849056603776,0.379954243952348,0.006878746473722108,0,72.0,0.0,-72.0,9810.669663669662
2021,UnitedStates,Nicholas Latifi,Odds to Finish Top Six,17,0.009900990099009901,0.018611719505116937,0.8797836700168107,0,4.0,0.0,-4.0,9806.669663669662
2021,UnitedStates,Nicholas Latifi,Odds to Finish Top Ten,17,0.07692307692307693,0.13783477124648205,0.7918520262042665,0,35.0,0.0,-35.0,9771.669663669662
2021,UnitedStates,Alexander Albon,Odds to Finish Top Three,13,0.007633587786259542,0.013849436009371899,0.8142761172277189,0,3.0,0.0,-3.0,9768.669663669662
2021,UnitedStates,Alexander Albon,Odds to Finish Top Six,13,0.027777777777777776,0.0814284560652692,1.9314244183496916,0,27.0,0.0,-27.0,9741.669663669662
2021,Canadian,Max Verstappen,Odds to Finish Top Three,1,0.782608695652174,0.8786045128017664,0.1226613219133681,1,382.0,488.1111111111111,106.11111111111109,9847.780774780773
2021,Canadian,Max Verstappen,Odds to Finish Top Six,1,0.8461538461538461,0.9506646575638756,0.12351277712094388,1,448.0,529.4545454545455,81.4545454545455,9929.235320235319
2021,Canadian,Max Verstappen,Odds to Finish Top Ten,1,0.8823529411764706,0.9625773496292195,0.09092099624644878,1,461.0,522.4666666666667,61.4666666666667,9990.701986901986
2021,Canadian,Carlos Sainz,Odds to Win,2,0.058823529411764705,0.1117419042472674,0.8996123722035458,0,30.0,0.0,-30.0,9960.701986901986
2021,Canadian,Carlos Sainz,Odds to Finish Top Three,2,0.36363636363636365,0.5009722607392724,0.3776737170329989,1,159.0,437.25,278.25,10238.951986901986
2021,Canadian,Carlos Sainz,Odds to Finish Top Six,2,0.7368421052631579,0.8082393603693234,0.09689627478693907,1,341.0,462.78571428571433,121.78571428571433,10360.7377011877
2021,Canadian,Carlos Sainz,Odds to Finish Top Ten,2,0.8333333333333334,0.896785557408395,0.07614266889007393,1,420.0,504.0,84.0,10444.7377011877
2021,Canadian,Lewis Hamilton,Odds to Win,3,0.027777777777777776,0.0895914686617102,2.225292871821567,0,34.0,0.0,-34.0,10410.7377011877
2021,Canadian,Lewis Hamilton,Odds to Finish Top Three,3,0.2222222222222222,0.2513933390841922,0.13127002587886505,1,44.0,198.0,154.0,10564.7377011877
2021,Canadian,Lewis Hamilton,Odds to Finish Top Ten,3,0.8181818181818182,0.8327682620581202,0.017827875848813513,1,368.0,449.77777777777777,81.77777777777777,10646.515478965477
2021,Canadian,Fernando Alonso,Odds to Win,9,0.006622516556291391,0.1921988806661707,28.022030980591776,0,99.0,0.0,-99.0,10547.515478965477
2021,Canadian,Fernando Alonso,Odds to Finish Top Three,9,0.06666666666666667,0.3488704490794183,4.2330567361912745,0,161.0,0.0,-161.0,10386.515478965477
2021,Canadian,Fernando Alonso,Odds to Finish Top Six,9,0.37735849056603776,0.6081792467406909,0.6116750038628307,0,239.0,0.0,-239.0,10147.515478965477
2021,Canadian,Fernando Alonso,Odds to Finish Top Ten,9,0.6666666666666666,0.7622585847434634,0.1433878771151953,1,306.0,459.0,153.0,10300.515478965477
2021,Canadian,Esteban Ocon,Odds to Win,6,0.00398406374501992,0.0044276175036352,0.11133199341243527,0,0.0,0.0,0.0,10300.515478965477
2021,Canadian,Esteban Ocon,Odds to Finish Top Three,6,0.05263157894736842,0.0659731682332355,0.25349019643147463,0,9.0,0.0,-9.0,10291.515478965477
2021,Canadian,Esteban Ocon,Odds to Finish Top Six,6,0.2,0.2693322781363064,0.3466613906815319,1,63.0,315.0,252.0,10543.515478965477
2021,Canadian,Daniel Ricciardo,Odds to Finish Top Three,11,0.047619047619047616,0.051557404505278695,0.08270549461085275,0,3.0,0.0,-3.0,10540.515478965477
2021,Canadian,Daniel Ricciardo,Odds to Finish Top Six,11,0.18181818181818182,0.2558583994665175,0.40722119706584614,0,64.0,0.0,-64.0,10476.515478965477
2021,Canadian,Lance Stroll,Odds to Finish Top Six,10,0.034482758620689655,0.037773576609780216,0.0954337216836263,0,2.0,0.0,-2.0,10474.515478965477
2021,Canadian,Lance Stroll,Odds to Finish Top Ten,10,0.18181818181818182,0.22043004706646924,0.21236525886558066,1,41.0,225.5,184.5,10659.015478965477
2021,Canadian,Mick Schumacher,Odds to Finish Top Six,\N,0.03225806451612903,0.0964022357247786,1.9884693074681365,0,36.0,0.0,-36.0,10623.015478965477
2021,Canadian,Mick Schumacher,Odds to Finish Top Ten,\N,0.16666666666666666,0.24493987657488073,0.4696392594492844,0,63.0,0.0,-63.0,10560.015478965477
2021,Canadian,Zhou Guanyu,Odds to Finish Top Three,8,0.006622516556291391,0.013146538765996528,0.9851273536654757,0,3.0,0.0,-3.0,10557.015478965477
2021,Canadian,Zhou Guanyu,Odds to Finish Top Six,8,0.03225806451612903,0.07012559527424403,1.1738934535015648,0,21.0,0.0,-21.0,10536.015478965477
2021,Canadian,Zhou Guanyu,Odds to Finish Top Ten,8,0.20833333333333334,0.27497815904081513,0.3198951633959126,1,65.0,312.0,247.0,10783.015478965477
2021,Canadian,Alexander Albon,Odds to Finish Top Three,13,0.0033222591362126247,0.010216652555237203,2.075212419126398,0,4.0,0.0,-4.0,10779.015478965477
2021,Canadian,Alexander Albon,Odds to Finish Top Six,13,0.015151515151515152,0.0706061088295634,3.6600031827511845,0,30.0,0.0,-30.0,10749.015478965477
2021,Canadian,Alexander Albon,Odds to Finish Top Ten,13,0.15384615384615385,0.20226805099676448,0.314742331478969,0,43.0,0.0,-43.0,10706.015478965477
2021,Canadian,Nicholas Latifi,Odds to Finish Top Three,16,0.001996007984031936,0.002039159067252628,0.021618692693566643,0,0.0,0.0,0.0,10706.015478965477
2021,Canadian,Nicholas Latifi,Odds to Finish Top Six,16,0.006622516556291391,0.02598498167162973,2.923732232416089,0,10.0,0.0,-10.0,10696.015478965477
2021,Canadian,Nicholas Latifi,Odds to Finish Top Ten,16,0.043478260869565216,0.1716844561644139,2.94874249178152,0,73.0,0.0,-73.0,10623.015478965477
2021,Azerbaijan,Max Verstappen,Odds to Finish Top Six,1,0.8333333333333334,0.895126371036166,0.07415164524339923,1,429.0,514.8,85.79999999999995,10708.815478965476
2021,Azerbaijan,Max Verstappen,Odds to Finish Top Ten,1,0.875,0.924522064260137,0.05659664486872806,1,460.0,525.7142857142857,65.71428571428567,10774.529764679763
2021,Azerbaijan,Charles Leclerc,Odds to Finish Top Six,\N,0.8181818181818182,0.8549446571025723,0.0449323586809216,0,397.0,0.0,-397.0,10377.529764679763
2021,Azerbaijan,Charles Leclerc,Odds to Finish Top Ten,\N,0.875,0.9156483903386853,0.046455303244211654,0,437.0,0.0,-437.0,9940.529764679763
2021,Azerbaijan,Sergio Perez,Odds to Win,2,0.15384615384615385,0.2369641694295702,0.5402671012922062,0,59.0,0.0,-59.0,9881.529764679763
2021,Azerbaijan,Sergio Perez,Odds to Finish Top Three,2,0.5833333333333334,0.6684127272299911,0.14585038953712748,1,235.0,402.85714285714283,167.85714285714283,10049.386907536906
2021,Azerbaijan,Sergio Perez,Odds to Finish Top Six,2,0.8,0.8754281866858945,0.09428523335736805,1,390.0,487.5,97.5,10146.886907536906
2021,Azerbaijan,Sergio Perez,Odds to Finish Top Ten,2,0.8666666666666667,0.9539381785925367,0.10069789837600385,1,464.0,535.3846153846154,71.38461538461536,10218.271522921521
2021,Azerbaijan,Carlos Sainz,Odds to Win,\N,0.08333333333333333,0.0910623574529877,0.09274828943585245,0,8.0,0.0,-8.0,10210.271522921521
2021,Azerbaijan,Carlos Sainz,Odds to Finish Top Three,\N,0.46511627906976744,0.4721010682463952,0.015017296729749718,0,116.0,0.0,-116.0,10094.271522921521
2021,Azerbaijan,Carlos Sainz,Odds to Finish Top Six,\N,0.782608695652174,0.7924652849658608,0.012594530789710845,0,318.0,0.0,-318.0,9776.271522921521
2021,Azerbaijan,Carlos Sainz,Odds to Finish Top Ten,\N,0.8666666666666667,0.8993816329249466,0.037748037990323,0,397.0,0.0,-397.0,9379.271522921521
2021,Azerbaijan,George Russell,Odds to Win,3,0.038461538461538464,0.0533066790019404,0.38597365405045037,0,8.0,0.0,-8.0,9371.271522921521
2021,Azerbaijan,George Russell,Odds to Finish Top Three,3,0.25,0.2687221121812436,0.07488844872497435,1,40.0,160.0,120.0,9491.271522921521
2021,Azerbaijan,Lewis Hamilton,Odds to Win,4,0.027777777777777776,0.0301770833824172,0.08637500176701929,0,2.0,0.0,-2.0,9489.271522921521
2021,Azerbaijan,Fernando Alonso,Odds to Win,7,0.00398406374501992,0.0052920535073432,0.3283054303431432,0,1.0,0.0,-1.0,9488.271522921521
2021,Azerbaijan,Daniel Ricciardo,Odds to Finish Top Three,8,0.024390243902439025,0.0305008541773608,0.2505350212717927,0,3.0,0.0,-3.0,9485.271522921521
2021,Azerbaijan,Daniel Ricciardo,Odds to Finish Top Six,8,0.14285714285714285,0.19635868008033008,0.3745107605623106,0,39.0,0.0,-39.0,9446.271522921521
2021,Azerbaijan,Daniel Ricciardo,Odds to Finish Top Ten,8,0.46511627906976744,0.4819649614912336,0.03622466720615214,1,114.0,245.1,131.1,9577.371522921521
2021,Azerbaijan,Pierre Gasly,Odds to Win,5,0.0033222591362126247,0.0067245449045462,1.024088016268406,0,2.0,0.0,-2.0,9575.371522921521
2021,Azerbaijan,Pierre Gasly,Odds to Finish Top Three,5,0.03225806451612903,0.0660155530701037,1.046482145173215,0,17.0,0.0,-17.0,9558.371522921521
2021,Azerbaijan,Pierre Gasly,Odds to Finish Top Six,5,0.14285714285714285,0.2445200969906467,0.7116406789345269,1,65.0,455.0,390.0,9948.371522921521
2021,Azerbaijan,Yuki Tsunoda,Odds to Finish Top Three,13,0.009900990099009901,0.0153533323499602,0.5506865673459802,0,3.0,0.0,-3.0,9945.371522921521
2021,Azerbaijan,Yuki Tsunoda,Odds to Finish Top Six,13,0.06666666666666667,0.12739534393570962,0.9109301590356442,0,34.0,0.0,-34.0,9911.371522921521
2021,Azerbaijan,Sebastian Vettel,Odds to Win,6,0.001996007984031936,0.0035730026266092,0.7900743159312094,0,1.0,0.0,-1.0,9910.371522921521
2021,Azerbaijan,Sebastian Vettel,Odds to Finish Top Three,6,0.015151515151515152,0.028600882804590298,0.8876582651029596,0,7.0,0.0,-7.0,9903.371522921521
2021,Azerbaijan,Sebastian Vettel,Odds to Finish Top Six,6,0.08333333333333333,0.1739774569288605,1.087729483146326,1,52.0,624.0,572.0,10475.371522921521
2021,Azerbaijan,Zhou Guanyu,Odds to Finish Top Six,\N,0.03225806451612903,0.04533969614599699,0.40553058052590685,0,8.0,0.0,-8.0,10467.371522921521
2021,Azerbaijan,Zhou Guanyu,Odds to Finish Top Ten,\N,0.18181818181818182,0.2683089169121525,0.47569904301683863,0,71.0,0.0,-71.0,10396.371522921521
2021,Azerbaijan,Alexander Albon,Odds to Finish Top Six,12,0.0196078431372549,0.03804982427840921,0.9405410381988697,0,10.0,0.0,-10.0,10386.371522921521
2021,Azerbaijan,Alexander Albon,Odds to Finish Top Ten,12,0.15384615384615385,0.172088793703364,0.11857715907186583,0,23.0,0.0,-23.0,10363.371522921521
2021,Azerbaijan,Nicholas Latifi,Odds to Finish Top Six,15,0.006622516556291391,0.02551903614669274,2.8533744581506038,0,10.0,0.0,-10.0,10353.371522921521
2021,Azerbaijan,Nicholas Latifi,Odds to Finish Top Ten,15,0.043478260869565216,0.18310001854354085,3.21130042650144,0,76.0,0.0,-76.0,10277.371522921521
2021,British,Max Verstappen,Odds to Finish Top Three,7,0.782608695652174,0.8674963393848847,0.10846754476957488,0,392.0,0.0,-392.0,9885.371522921521
2021,British,Max Verstappen,Odds to Finish Top Six,7,0.8461538461538461,0.9402441908968356,0.11119768015080567,0,440.0,0.0,-440.0,9445.371522921521
2021,British,Max Verstappen,Odds to Finish Top Ten,7,0.8571428571428571,0.9524143751368016,0.1111501043262686,1,431.0,502.83333333333337,71.83333333333337,9517.204856254855
2021,British,Charles Leclerc,Odds to Finish Top Ten,4,0.8461538461538461,0.8543614525772965,0.009699898500441284,1,348.0,411.27272727272725,63.27272727272725,9580.477583527583
2021,British,Sergio Perez,Odds to Win,2,0.08333333333333333,0.1228627433186665,0.4743529198239982,0,24.0,0.0,-24.0,9556.477583527583
2021,British,Sergio Perez,Odds to Finish Top Three,2,0.5238095238095238,0.5847441189371942,0.11632968160737067,1,175.0,334.09090909090907,159.09090909090907,9715.568492618493
2021,British,Sergio Perez,Odds to Finish Top Six,2,0.75,0.8311094655650489,0.108145954086732,1,342.0,456.0,114.0,9829.568492618493
2021,British,Sergio Perez,Odds to Finish Top Ten,2,0.8333333333333334,0.9217333043656181,0.10607996523874164,1,421.0,505.2,84.19999999999999,9913.768492618494
2021,British,Carlos Sainz,Odds to Win,1,0.05263157894736842,0.2128050956360524,3.043296817084996,1,85.0,1615.0,1530.0,11443.768492618494
2021,British,Carlos Sainz,Odds to Finish Top Three,1,0.5348837209302325,0.6347260105354706,0.18666167187066263,1,251.0,469.26086956521743,218.26086956521743,11662.029362183712
2021,British,Carlos Sainz,Odds to Finish Top Six,1,0.75,0.8930303038899621,0.19070707185328284,1,474.0,632.0,158.0,11820.029362183712
2021,British,Carlos Sainz,Odds to Finish Top Ten,1,0.8181818181818182,0.9494577393240631,0.16044834806274366,1,537.0,656.3333333333333,119.33333333333326,11939.362695517046
2021,British,Lando Norris,Odds to Win,6,0.009900990099009901,0.0208867249611329,1.1095592210744232,0,7.0,0.0,-7.0,11932.362695517046
2021,British,Lando Norris,Odds to Finish Top Three,6,0.06666666666666667,0.15806817995997802,1.3710226993996701,0,61.0,0.0,-61.0,11871.362695517046
2021,British,Fernando Alonso,Odds to Win,5,0.006622516556291391,0.0236286703627058,2.5679292247685757,0,10.0,0.0,-10.0,11861.362695517046
2021,British,Fernando Alonso,Odds to Finish Top Three,5,0.047619047619047616,0.0952175270932882,0.9995680689590525,0,31.0,0.0,-31.0,11830.362695517046
2021,British,Yuki Tsunoda,Odds to Finish Top Six,14,0.05263157894736842,0.058343923488714894,0.10853454628558312,0,5.0,0.0,-5.0,11825.362695517046
2021,British,Zhou Guanyu,Odds to Finish Top Three,\N,0.004975124378109453,0.018836944314783916,2.786225807271567,0,8.0,0.0,-8.0,11817.362695517046
2021,British,Zhou Guanyu,Odds to Finish Top Six,\N,0.047619047619047616,0.08885649297295312,0.8659863524320155,0,27.0,0.0,-27.0,11790.362695517046
2021,British,Alexander Albon,Odds to Finish Top Six,\N,0.015151515151515152,0.036374768772651805,1.4007347389950189,0,13.0,0.0,-13.0,11777.362695517046
2021,British,Alexander Albon,Odds to Finish Top Ten,\N,0.15384615384615385,0.15728514532237642,0.022353444595446748,0,16.0,0.0,-16.0,11761.362695517046
2021,British,Nicholas Latifi,Odds to Finish Top Three,12,0.001996007984031936,0.01708654421972616,7.5603586540828065,0,9.0,0.0,-9.0,11752.362695517046
2021,British,Nicholas Latifi,Odds to Finish Top Six,12,0.004975124378109453,0.08403640940603076,15.891318290612183,0,47.0,0.0,-47.0,11705.362695517046
2021,British,Nicholas Latifi,Odds to Finish Top Ten,12,0.043478260869565216,0.2803853794491957,5.448863727331502,0,146.0,0.0,-146.0,11559.362695517046
2021,Spanish,Max Verstappen,Odds to Finish Top Three,1,0.7297297297297297,0.7621271074121441,0.04439640645367904,1,340.0,465.9259259259259,125.92592592592592,11685.28862144297
2021,Spanish,Max Verstappen,Odds to Finish Top Six,1,0.7916666666666666,0.8813721675453079,0.11331221163617844,1,460.0,581.0526315789474,121.0526315789474,11806.341253021918
2021,Spanish,Max Verstappen,Odds to Finish Top Ten,1,0.8461538461538461,0.9126685367523074,0.07860827070727239,1,495.0,585.0,90.0,11896.341253021918
2021,Spanish,Charles Leclerc,Odds to Finish Top Six,\N,0.8,0.8497538693836698,0.06219233672958713,0,434.0,0.0,-434.0,11462.341253021918
2021,Spanish,Charles Leclerc,Odds to Finish Top Ten,\N,0.8461538461538461,0.9037453843351941,0.06806272694159299,0,471.0,0.0,-471.0,10991.341253021918
2021,Spanish,Carlos Sainz,Odds to Win,4,0.07142857142857142,0.1287167859287297,0.8020350030022159,0,37.0,0.0,-37.0,10954.341253021918
2021,Spanish,Carlos Sainz,Odds to Finish Top Six,4,0.75,0.8045304103919841,0.07270721385597878,1,360.0,480.0,120.0,11074.341253021918
2021,Spanish,Carlos Sainz,Odds to Finish Top Ten,4,0.7916666666666666,0.8907955713317688,0.12521545852433968,1,445.0,562.1052631578948,117.1052631578948,11191.446516179813
2021,Spanish,Sergio Perez,Odds to Win,2,0.05263157894736842,0.0699844085307829,0.3297037620848753,0,12.0,0.0,-12.0,11179.446516179813
2021,Spanish,Sergio Perez,Odds to Finish Top Ten,2,0.7916666666666666,0.853896258624123,0.07860580036731335,1,413.0,521.6842105263158,108.68421052631584,11288.130726706127
2021,Spanish,Lewis Hamilton,Odds to Win,5,0.034482758620689655,0.0504654847991169,0.46349905917439016,0,10.0,0.0,-10.0,11278.130726706127
2021,Spanish,George Russell,Odds to Win,3,0.034482758620689655,0.08136127860474,1.3594770795374602,0,28.0,0.0,-28.0,11250.130726706127
2021,Spanish,George Russell,Odds to Finish Top Three,3,0.19607843137254902,0.3122621460631675,0.5925369449221543,1,100.0,510.0,410.0,11660.130726706127
2021,Spanish,George Russell,Odds to Finish Top Ten,3,0.7674418604651163,0.8252117992835412,0.07527598088461418,1,403.0,525.1212121212121,122.12121212121212,11782.25193882734
2021,Spanish,Daniel Ricciardo,Odds to Finish Top Three,12,0.043478260869565216,0.0608042060933776,0.39849674014768466,0,12.0,0.0,-12.0,11770.25193882734
2021,Spanish,Daniel Ricciardo,Odds to Finish Top Six,12,0.25,0.2591645749956466,0.036658299982586406,0,44.0,0.0,-44.0,11726.25193882734
2021,Spanish,Daniel Ricciardo,Odds to Finish Top Ten,12,0.4444444444444444,0.5167484937534716,0.1626841109453112,0,177.0,0.0,-177.0,11549.25193882734
2021,Spanish,Zhou Guanyu,Odds to Finish Top Six,\N,0.03225806451612903,0.03406138310841274,0.05590287636079494,0,2.0,0.0,-2.0,11547.25193882734
2021,Spanish,Mick Schumacher,Odds to Finish Top Six,14,0.043478260869565216,0.06043604770056475,0.3900290971129894,0,11.0,0.0,-11.0,11536.25193882734
2021,Spanish,Alexander Albon,Odds to Finish Top Six,18,0.030303030303030304,0.030322834672197735,0.0006535441825252786,0,1.0,0.0,-1.0,11535.25193882734
2021,Spanish,Lance Stroll,Odds to Finish Top Six,15,0.030303030303030304,0.032333124135023754,0.06699309645578388,0,2.0,0.0,-2.0,11533.25193882734
2021,Spanish,Yuki Tsunoda,Odds to Finish Top Six,10,0.05263157894736842,0.058835318503040815,0.11787105155777544,0,5.0,0.0,-5.0,11528.25193882734
2021,Spanish,Nicholas Latifi,Odds to Finish Top Six,16,0.009900990099009901,0.019014358755350035,0.9204502342903536,0,5.0,0.0,-5.0,11523.25193882734
2021,Spanish,Nicholas Latifi,Odds to Finish Top Ten,16,0.05263157894736842,0.1590231085234503,2.0214390619455562,0,66.0,0.0,-66.0,11457.25193882734
2021,Spanish,Sebastian Vettel,Odds to Finish Top Six,11,0.030303030303030304,0.06358553779544569,1.098322747249708,0,20.0,0.0,-20.0,11437.25193882734
2021,Australian,Sergio Perez,Odds to Win,2,0.058823529411764705,0.1417302708050052,1.4094146036850885,0,52.0,0.0,-52.0,11385.25193882734
2021,Australian,Lewis Hamilton,Odds to Win,4,0.05263157894736842,0.0946938977757731,0.7991840577396889,0,27.0,0.0,-27.0,11358.25193882734
2021,Australian,George Russell,Odds to Win,3,0.034482758620689655,0.0392769622024659,0.1390319038715111,0,3.0,0.0,-3.0,11355.25193882734
2021,Australian,Lando Norris,Odds to Win,5,0.0070921985815602835,0.0398321844086466,4.616338001619171,0,19.0,0.0,-19.0,11336.25193882734
2021,Australian,Lando Norris,Odds to Finish Top Three,5,0.047619047619047616,0.1598382917540255,2.3566041268345357,0,68.0,0.0,-68.0,11268.25193882734
2021,Australian,Lando Norris,Odds to Finish Top Six,5,0.09090909090909091,0.30291023330071765,2.332012566307894,1,135.0,1485.0,1350.0,12618.25193882734
2021,Australian,Nicholas Latifi,Odds to Finish Top Six,16,0.009900990099009901,0.015151559839536683,0.530307543793205,0,3.0,0.0,-3.0,12615.25193882734
2021,Australian,Nicholas Latifi,Odds to Finish Top Ten,16,0.043478260869565216,0.11615797262919139,1.671633370471402,0,49.0,0.0,-49.0,12566.25193882734
2021,Australian,Sebastian Vettel,Odds to Finish Top Six,\N,0.014084507042253521,0.04474406287522266,2.176828464140809,0,20.0,0.0,-20.0,12546.25193882734
