Race,Driver,Bet placed,Driver race outcome,Implied probability,Estimated probability,Expected value,Bet outcome,Units won,Net units won
Canadian,Daniel Ricciardo,Odds to Finish Top Three,11,0.047619047619047616,0.14285714286,2.0000000000600004,0,0,-1
Canadian,Daniel Ricciardo,Odds to Finish Top Six,11,0.18181818181818182,0.28571428572,0.57142857146,0,0,-1
Canadian,Yuki Tsunoda,Odds to Win,\N,0.001996007984031936,0.04761904762,22.85714285762,0,0,-1
Canadian,Yuki Tsunoda,Odds to Finish Top Three,\N,0.05263157894736842,0.14285714286,1.7142857143400003,0,0,-1
Canadian,Yuki Tsunoda,Odds to Finish Top Six,\N,0.07692307692307693,0.28571428572,2.71428571436,0,0,-1
Canadian,Yuki Tsunoda,Odds to Finish Top Ten,\N,0.3333333333333333,0.4761904762000001,0.4285714286000004,0,0,-1
Canadian,Sebastian Vettel,Odds to Win,12,0.001996007984031936,0.04761904762,22.85714285762,0,0,-1
Canadian,Sebastian Vettel,Odds to Finish Top Three,12,0.027777777777777776,0.14285714286,4.1428571429600005,0,0,-1
Canadian,Sebastian Vettel,Odds to Finish Top Six,12,0.15384615384615385,0.28571428572,0.8571428571799999,0,0,-1
Canadian,Kevin Magnussen,Odds to Win,17,0.001996007984031936,0.04761904762,22.85714285762,0,0,-1
Canadian,Kevin Magnussen,Odds to Finish Top Three,17,0.015151515151515152,0.14285714286,8.42857142876,0,0,-1
Canadian,Kevin Magnussen,Odds to Finish Top Six,17,0.08333333333333333,0.28571428572,2.42857142864,0,0,-1
Canadian,Kevin Magnussen,Odds to Finish Top Ten,17,0.36363636363636365,0.4761904762000001,0.30952380955000014,0,0,-1
Canadian,Lance Stroll,Odds to Win,10,0.0016638935108153079,0.04761904762,27.619047619619998,0,0,-1
Canadian,Lance Stroll,Odds to Finish Top Three,10,0.006622516556291391,0.14285714286,20.57142857186,0,0,-1
Canadian,Lance Stroll,Odds to Finish Top Six,10,0.034482758620689655,0.28571428572,7.285714285880001,0,0,-1
Canadian,Lance Stroll,Odds to Finish Top Ten,10,0.18181818181818182,0.4761904762000001,1.6190476191000003,0,0,-1
Canadian,Mick Schumacher,Odds to Win,\N,0.0014265335235378032,0.04761904762,32.38095238162,0,0,-1
Canadian,Mick Schumacher,Odds to Finish Top Three,\N,0.006622516556291391,0.14285714286,20.57142857186,0,0,-1
Canadian,Mick Schumacher,Odds to Finish Top Six,\N,0.03225806451612903,0.28571428572,7.857142857320001,0,0,-1
Canadian,Mick Schumacher,Odds to Finish Top Ten,\N,0.16666666666666666,0.4761904762000001,1.8571428572000008,0,0,-1
Canadian,Zhou Guanyu,Odds to Win,8,0.0014265335235378032,0.04761904762,32.38095238162,0,0,-1
Canadian,Zhou Guanyu,Odds to Finish Top Three,8,0.006622516556291391,0.14285714286,20.57142857186,0,0,-1
Canadian,Zhou Guanyu,Odds to Finish Top Six,8,0.03225806451612903,0.28571428572,7.857142857320001,0,0,-1
Canadian,Zhou Guanyu,Odds to Finish Top Ten,8,0.20833333333333334,0.4761904762000001,1.2857142857600006,0,0,-1
Canadian,Alexander Albon,Odds to Win,13,0.0012484394506866417,0.04761904762,37.14285714362,0,0,-1
Canadian,Alexander Albon,Odds to Finish Top Three,13,0.0033222591362126247,0.14285714286,42.00000000086,0,0,-1
Canadian,Alexander Albon,Odds to Finish Top Six,13,0.015151515151515152,0.28571428572,17.85714285752,0,0,-1
Canadian,Alexander Albon,Odds to Finish Top Ten,13,0.15384615384615385,0.4761904762000001,2.0952380953000005,0,0,-1
Canadian,Nicholas Latifi,Odds to Win,16,0.0012484394506866417,0.04761904762,37.14285714362,0,0,-1
Canadian,Nicholas Latifi,Odds to Finish Top Three,16,0.001996007984031936,0.14285714286,70.57142857286001,0,0,-1
Canadian,Nicholas Latifi,Odds to Finish Top Six,16,0.006622516556291391,0.28571428572,42.14285714372,0,0,-1
Canadian,Nicholas Latifi,Odds to Finish Top Ten,16,0.043478260869565216,0.4761904762000001,9.952380952600002,0,0,-1
